symbol,timeframe,rsi_period,oversold,overbought,ema_filter,sl_pct,tp_pct,trades,wins,losses,win_rate,total_pnl,profit_factor
SOL,5m,7,10,70,True,0.01,0.02,295,93,202,31.53,-47.258,0.7885
SOL,15m,14,10,90,False,0.015,0.03,46,14,32,30.43,-10.87,0.7885
DOGE,1h,3,25,85,False,0.015,0.03,207,63,144,30.43,-48.921,0.7884
SOL,5m,5,10,90,True,0.015,0.03,207,63,144,30.43,-48.924,0.7884
AVAX,5m,7,25,75,True,0.03,0.06,92,27,65,29.35,-42.7175,0.7884
DOGE,5m,14,25,80,False,0.02,0.04,184,55,129,29.89,-57.487,0.7884
AVAX,15m,7,20,80,False,0.015,0.03,253,77,176,30.43,-59.806,0.7884
DOGE,15m,3,25,80,True,0.015,0.03,207,63,144,30.43,-48.9435,0.7884
AVAX,1h,5,25,75,False,0.01,0.02,276,87,189,31.52,-44.2365,0.7884
SOL,1h,3,10,85,True,0.015,0.03,115,35,80,30.43,-27.1855,0.7884
SOL,15m,14,10,75,False,0.01,0.02,184,58,126,31.52,-29.504,0.7883
DOGE,15m,2,15,70,False,0.01,0.02,533,168,365,31.52,-85.4885,0.7882
SOL,1h,5,20,80,True,0.01,0.02,92,29,63,31.52,-14.7585,0.7882
SOL,1h,7,15,80,False,0.01,0.02,165,52,113,31.52,-26.4875,0.7881
DOGE,15m,7,10,70,False,0.01,0.02,403,127,276,31.51,-64.696,0.7881
SOL,5m,2,30,75,False,0.015,0.03,378,115,263,30.42,-89.5417,0.788
SOL,5m,7,15,80,False,0.01,0.02,549,173,376,31.51,-88.193,0.7879
DOGE,15m,2,10,70,False,0.01,0.02,530,167,363,31.51,-85.1655,0.7879
AVAX,5m,5,20,80,True,0.015,0.03,240,73,167,30.42,-56.9077,0.7878
AVAX,5m,5,30,90,True,0.01,0.02,346,109,237,31.5,-55.6505,0.7877
AVAX,1h,7,10,70,False,0.01,0.02,200,63,137,31.5,-32.1795,0.7877
DOGE,5m,2,25,80,False,0.01,0.02,692,218,474,31.5,-111.34,0.7876
SOL,1h,5,30,75,True,0.02,0.04,77,23,54,29.87,-24.154,0.7876
DOGE,1h,3,10,80,False,0.015,0.03,194,59,135,30.41,-46.0467,0.7876
SOL,1h,3,30,75,True,0.01,0.02,200,63,137,31.5,-32.2045,0.7875
SOL,15m,5,20,70,True,0.015,0.03,171,52,119,30.41,-40.6132,0.7875
SOL,5m,2,25,85,False,0.01,0.02,708,223,485,31.5,-114.0345,0.7874
SOL,15m,14,20,80,False,0.015,0.03,148,45,103,30.41,-35.1692,0.7874
DOGE,15m,5,10,70,True,0.015,0.03,148,45,103,30.41,-35.1782,0.7874
DOGE,5m,14,25,80,False,0.01,0.02,435,137,298,31.49,-70.092,0.7873
SOL,5m,7,25,80,True,0.02,0.04,144,43,101,29.86,-45.241,0.7873
SOL,5m,5,15,70,False,0.01,0.02,651,205,446,31.49,-105.001,0.7872
AVAX,5m,5,20,70,True,0.01,0.02,416,131,285,31.49,-67.0725,0.7872
SOL,5m,3,20,90,False,0.01,0.02,651,205,446,31.49,-104.993,0.7871
SOL,1h,3,10,75,True,0.015,0.03,125,38,87,30.4,-29.7462,0.7871
SOL,5m,5,20,85,True,0.015,0.03,250,76,174,30.4,-59.482,0.7871
SOL,5m,3,30,80,True,0.02,0.04,211,63,148,29.86,-66.352,0.7871
SOL,1h,3,10,70,True,0.015,0.03,125,38,87,30.4,-29.7462,0.7871
SOL,5m,7,10,85,True,0.01,0.02,162,51,111,31.48,-26.1555,0.787
SOL,5m,3,30,80,False,0.03,0.06,116,34,82,29.31,-54.281,0.7869
DOGE,1h,7,20,90,False,0.03,0.06,58,17,41,29.31,-27.1345,0.7869
AVAX,1h,2,30,70,False,0.02,0.04,134,40,94,29.85,-42.19,0.7869
DOGE,1h,3,15,80,False,0.02,0.04,134,40,94,29.85,-42.182,0.7869
AVAX,1h,3,30,70,True,0.03,0.06,58,17,41,29.31,-27.1435,0.7868
DOGE,15m,3,30,85,True,0.015,0.03,204,62,142,30.39,-48.6225,0.7868
SOL,5m,5,25,85,False,0.01,0.02,648,204,444,31.48,-104.675,0.7868
SOL,1h,2,15,70,False,0.02,0.04,134,40,94,29.85,-42.206,0.7868
AVAX,15m,3,20,90,False,0.01,0.02,486,153,333,31.48,-78.4965,0.7868
SOL,5m,5,20,75,True,0.015,0.03,283,86,197,30.39,-67.4762,0.7867
SOL,5m,3,30,85,False,0.01,0.02,683,215,468,31.48,-110.384,0.7867
AVAX,15m,3,10,80,False,0.015,0.03,283,86,197,30.39,-67.4717,0.7867
SOL,5m,5,30,70,True,0.02,0.04,191,57,134,29.84,-60.222,0.7866
SOL,5m,5,30,85,False,0.015,0.03,362,110,252,30.39,-86.3555,0.7866
SOL,5m,7,20,80,True,0.015,0.03,181,55,126,30.39,-43.1755,0.7866
SOL,1h,5,30,75,False,0.01,0.02,286,90,196,31.47,-46.297,0.7864
SOL,15m,2,25,90,True,0.015,0.03,237,72,165,30.38,-56.6092,0.7864
DOGE,15m,2,20,80,True,0.02,0.04,181,54,127,29.83,-57.171,0.7863
AVAX,1h,5,30,80,True,0.015,0.03,79,24,55,30.38,-18.8777,0.7863
DOGE,15m,3,25,90,False,0.03,0.06,99,29,70,29.29,-46.473,0.7862
AVAX,15m,5,10,90,False,0.01,0.02,356,112,244,31.46,-57.723,0.7861
DOGE,15m,2,10,70,True,0.02,0.04,171,51,120,29.82,-54.11,0.7859
AVAX,5m,14,30,75,False,0.01,0.02,550,173,377,31.45,-89.2785,0.7859
DOGE,1h,7,20,80,False,0.02,0.04,114,34,80,29.82,-36.072,0.7859
DOGE,15m,2,10,75,True,0.02,0.04,171,51,120,29.82,-54.11,0.7859
AVAX,1h,14,20,70,False,0.01,0.02,124,39,85,31.45,-20.1325,0.7859
AVAX,1h,7,30,90,False,0.02,0.04,114,34,80,29.82,-36.076,0.7858
SOL,1h,2,30,75,True,0.02,0.04,114,34,80,29.82,-36.086,0.7858
SOL,1h,2,25,70,True,0.02,0.04,114,34,80,29.82,-36.086,0.7858
SOL,1h,2,25,75,True,0.02,0.04,114,34,80,29.82,-36.086,0.7858
SOL,5m,7,25,85,True,0.015,0.03,191,58,133,30.37,-45.7497,0.7858
SOL,15m,7,15,85,False,0.01,0.02,337,106,231,31.45,-54.7195,0.7858
SOL,1h,2,30,70,True,0.02,0.04,114,34,80,29.82,-36.086,0.7858
AVAX,1h,3,15,90,False,0.01,0.02,283,89,194,31.45,-45.975,0.7857
AVAX,5m,14,25,90,False,0.015,0.03,247,75,172,30.36,-59.1715,0.7857
AVAX,5m,2,10,70,True,0.02,0.04,218,65,153,29.82,-69.087,0.7856
SOL,15m,7,30,85,False,0.01,0.02,442,139,303,31.45,-71.8375,0.7856
SOL,5m,3,30,70,True,0.02,0.04,218,65,153,29.82,-69.091,0.7856
DOGE,15m,5,30,70,True,0.01,0.02,283,89,194,31.45,-45.995,0.7856
DOGE,15m,7,20,75,True,0.015,0.03,112,34,78,30.36,-26.869,0.7855
AVAX,15m,5,10,90,False,0.03,0.06,82,24,58,29.27,-38.662,0.7854
AVAX,1h,5,20,75,False,0.01,0.02,264,83,181,31.44,-42.9685,0.7854
DOGE,15m,7,10,80,False,0.01,0.02,334,105,229,31.44,-54.3795,0.7853
AVAX,5m,14,30,90,False,0.01,0.02,458,144,314,31.44,-74.535,0.7853
SOL,15m,3,30,75,True,0.03,0.06,82,24,58,29.27,-38.674,0.7853
SOL,15m,3,30,70,True,0.03,0.06,82,24,58,29.27,-38.674,0.7853
AVAX,5m,3,10,75,False,0.02,0.04,208,62,146,29.81,-66.022,0.7853
AVAX,5m,3,30,80,False,0.015,0.03,346,105,241,30.35,-83.1482,0.7852
AVAX,5m,5,10,80,True,0.01,0.02,334,105,229,31.44,-54.4005,0.7852
AVAX,5m,2,15,80,False,0.02,0.04,208,62,146,29.81,-66.028,0.7852
SOL,1h,5,20,90,True,0.03,0.06,41,12,29,29.27,-19.3445,0.7852
SOL,1h,5,30,90,True,0.03,0.06,41,12,29,29.27,-19.3475,0.7852
AVAX,15m,7,30,70,True,0.015,0.03,145,44,101,30.34,-34.8602,0.7851
AVAX,1h,3,25,85,False,0.01,0.02,315,99,216,31.43,-51.358,0.785
SOL,15m,3,25,90,False,0.015,0.03,290,88,202,30.34,-69.7265,0.785
DOGE,1h,14,25,75,False,0.01,0.02,140,44,96,31.43,-22.831,0.785
SOL,15m,14,25,90,False,0.015,0.03,145,44,101,30.34,-34.8587,0.785
SOL,15m,3,15,70,False,0.01,0.02,525,165,360,31.43,-85.639,0.7849
DOGE,5m,2,30,90,False,0.01,0.02,700,220,480,31.43,-114.186,0.7849
SOL,5m,7,25,85,True,0.01,0.02,280,88,192,31.43,-45.661,0.7849
AVAX,5m,7,25,90,True,0.01,0.02,210,66,144,31.43,-34.251,0.7849
SOL,15m,14,25,85,False,0.01,0.02,210,66,144,31.43,-34.261,0.7848
SOL,1h,14,30,80,False,0.015,0.03,89,27,62,30.34,-21.4295,0.7847
DOGE,15m,14,20,70,False,0.02,0.04,141,42,99,29.79,-44.923,0.7846
SOL,15m,2,30,80,True,0.015,0.03,244,74,170,30.33,-58.849,0.7845
SOL,5m,3,10,85,True,0.02,0.04,188,56,132,29.79,-59.916,0.7845
DOGE,1h,3,30,85,False,0.02,0.04,141,42,99,29.79,-44.929,0.7845
SOL,1h,5,10,90,False,0.015,0.03,122,37,85,30.33,-29.4177,0.7845
SOL,5m,3,30,90,True,0.03,0.06,106,31,75,29.25,-50.2165,0.7844
AVAX,1h,7,10,80,False,0.015,0.03,122,37,85,30.33,-29.4297,0.7844
SOL,5m,7,30,75,False,0.015,0.03,366,111,255,30.33,-88.2697,0.7844
AVAX,5m,14,30,80,False,0.01,0.02,503,158,345,31.41,-82.3035,0.7843
SOL,1h,2,10,75,True,0.015,0.03,155,47,108,30.32,-37.4225,0.7843
SOL,1h,3,20,70,True,0.01,0.02,191,60,131,31.41,-31.2505,0.7843
SOL,5m,7,25,70,True,0.01,0.02,398,125,273,31.41,-65.1705,0.7842
SOL,15m,5,30,70,True,0.015,0.03,188,57,131,30.32,-45.4107,0.7842
SOL,1h,3,30,75,False,0.01,0.02,328,103,225,31.4,-53.7585,0.784
SOL,5m,3,30,80,False,0.01,0.02,707,222,485,31.4,-115.9285,0.7839
AVAX,15m,3,30,90,False,0.01,0.02,500,157,343,31.4,-81.9745,0.7839
AVAX,5m,7,25,85,True,0.02,0.04,131,39,92,29.77,-41.862,0.7839
SOL,1h,7,25,80,False,0.01,0.02,207,65,142,31.4,-33.94,0.7839
AVAX,15m,5,15,85,False,0.01,0.02,414,130,284,31.4,-67.862,0.7839
AVAX,5m,2,15,70,True,0.02,0.04,215,64,151,29.77,-68.771,0.7838
DOGE,5m,2,10,90,False,0.01,0.02,688,216,472,31.4,-112.919,0.7837
AVAX,15m,14,15,70,True,0.015,0.03,33,10,23,30.3,-7.9972,0.7836
AVAX,15m,2,15,70,True,0.015,0.03,231,70,161,30.3,-55.9687,0.7836
DOGE,15m,14,20,70,False,0.015,0.03,198,60,138,30.3,-47.9565,0.7836
DOGE,15m,7,10,75,False,0.02,0.04,168,50,118,29.76,-53.786,0.7836
DOGE,1h,14,30,90,False,0.015,0.03,99,30,69,30.3,-23.9872,0.7835
AVAX,1h,3,10,90,False,0.015,0.03,165,50,115,30.3,-39.9787,0.7835
AVAX,1h,14,25,75,False,0.02,0.04,84,25,59,29.76,-26.895,0.7835
SOL,5m,3,15,90,True,0.015,0.03,297,90,207,30.3,-71.9737,0.7835
SOL,5m,14,10,85,False,0.015,0.03,132,40,92,30.3,-32.0055,0.7834
AVAX,1h,5,15,80,True,0.015,0.03,66,20,46,30.3,-16.0005,0.7834
AVAX,1h,5,25,85,True,0.015,0.03,66,20,46,30.3,-16.005,0.7834
XAU,15m,7,10,80,False,0.015,0.03,66,20,46,30.3,-16.002,0.7834
DOGE,15m,2,25,70,True,0.03,0.06,89,26,63,29.21,-42.4025,0.7833
DOGE,15m,2,30,70,True,0.03,0.06,89,26,63,29.21,-42.4025,0.7833
SOL,5m,3,30,85,True,0.02,0.04,205,61,144,29.76,-65.716,0.7833
XAU,1h,2,15,70,False,0.015,0.03,33,10,23,30.3,-8.0077,0.7833
DOGE,5m,7,25,85,False,0.01,0.02,599,188,411,31.39,-98.4725,0.7833
AVAX,5m,2,20,80,True,0.02,0.04,205,61,144,29.76,-65.71,0.7833
AVAX,5m,2,15,85,False,0.02,0.04,205,61,144,29.76,-65.712,0.7833
SOL,5m,5,10,90,False,0.02,0.04,205,61,144,29.76,-65.7,0.7833
XAU,1h,2,10,70,False,0.015,0.03,33,10,23,30.3,-8.0077,0.7833
DOGE,1h,7,30,80,False,0.02,0.04,121,36,85,29.75,-38.809,0.7832
SOL,5m,7,20,75,False,0.015,0.03,340,103,237,30.29,-82.5137,0.7832
SOL,1h,3,20,75,True,0.01,0.02,188,59,129,31.38,-30.9325,0.7832
DOGE,1h,2,30,90,False,0.015,0.03,208,63,145,30.29,-50.5277,0.783
SOL,5m,2,25,70,False,0.03,0.06,113,33,80,29.2,-53.954,0.7829
DOGE,1h,7,20,70,False,0.015,0.03,175,53,122,30.29,-42.5395,0.7829
SOL,5m,2,20,70,False,0.03,0.06,113,33,80,29.2,-53.954,0.7829
AVAX,15m,5,15,70,False,0.01,0.02,459,144,315,31.37,-75.6365,0.7829
SOL,1h,3,15,85,True,0.01,0.02,153,48,105,31.37,-25.2205,0.7828
AVAX,1h,7,25,85,False,0.01,0.02,204,64,140,31.37,-33.621,0.7828
SOL,1h,3,30,70,True,0.01,0.02,204,64,140,31.37,-33.629,0.7828
DOGE,15m,5,30,80,True,0.015,0.03,175,53,122,30.29,-42.5515,0.7828
SOL,1h,5,15,70,True,0.01,0.02,102,32,70,31.37,-16.817,0.7828
SOL,1h,14,20,85,False,0.01,0.02,51,16,35,31.37,-8.4085,0.7827
SOL,5m,3,30,75,True,0.01,0.02,577,181,396,31.37,-95.154,0.7827
AVAX,15m,5,25,70,False,0.01,0.02,491,154,337,31.36,-81.0225,0.7826
AVAX,5m,5,25,70,False,0.01,0.02,660,207,453,31.36,-108.9445,0.7826
DOGE,1h,7,20,80,True,0.02,0.04,37,11,26,29.73,-11.912,0.7825
SOL,1h,3,25,85,True,0.01,0.02,169,53,116,31.36,-27.916,0.7824
SOL,15m,3,20,75,True,0.02,0.04,148,44,104,29.73,-47.668,0.7824
DOGE,1h,2,15,90,False,0.02,0.04,148,44,104,29.73,-47.672,0.7823
SOL,5m,7,20,70,True,0.01,0.02,354,111,243,31.36,-58.5005,0.7823
SOL,5m,14,25,80,True,0.02,0.04,37,11,26,29.73,-11.918,0.7823
SOL,5m,3,30,70,True,0.01,0.02,590,185,405,31.36,-97.5325,0.7823
DOGE,15m,14,15,85,False,0.02,0.04,74,22,52,29.73,-23.836,0.7823
DOGE,15m,2,30,90,True,0.02,0.04,185,55,130,29.73,-59.594,0.7823
DOGE,5m,2,25,90,False,0.01,0.02,692,217,475,31.36,-114.3395,0.7823
DOGE,1h,2,25,90,False,0.02,0.04,148,44,104,29.73,-47.674,0.7823
DOGE,5m,2,20,85,False,0.01,0.02,692,217,475,31.36,-114.3425,0.7823
SOL,15m,2,20,90,False,0.02,0.04,185,55,130,29.73,-59.588,0.7823
SOL,1h,2,25,80,True,0.02,0.04,111,33,78,29.73,-35.768,0.7823
AVAX,1h,14,30,90,False,0.02,0.04,74,22,52,29.73,-23.832,0.7823
AVAX,1h,2,15,75,False,0.015,0.03,185,56,129,30.27,-45.0927,0.7823
SOL,1h,2,30,80,True,0.02,0.04,111,33,78,29.73,-35.768,0.7823
DOGE,1h,7,10,90,False,0.02,0.04,74,22,52,29.73,-23.848,0.7822
SOL,1h,2,15,85,True,0.015,0.03,152,46,106,30.26,-37.1015,0.7821
AVAX,1h,7,15,70,False,0.015,0.03,152,46,106,30.26,-37.1045,0.7821
SOL,5m,2,30,70,False,0.015,0.03,380,115,265,30.26,-92.7537,0.7821
DOGE,5m,7,25,80,False,0.01,0.02,622,195,427,31.35,-102.9145,0.7821
AVAX,1h,5,20,80,False,0.01,0.02,252,79,173,31.35,-41.6985,0.7821
DOGE,1h,14,20,80,False,0.015,0.03,76,23,53,30.26,-18.5552,0.782
SOL,5m,5,15,75,False,0.01,0.02,638,200,438,31.35,-105.617,0.782
SOL,5m,2,20,90,False,0.01,0.02,705,221,484,31.35,-116.713,0.782
DOGE,1h,5,10,80,True,0.01,0.02,67,21,46,31.34,-11.095,0.782
SOL,5m,7,15,75,True,0.01,0.02,268,84,184,31.34,-44.397,0.7819
AVAX,5m,3,15,75,False,0.02,0.04,212,63,149,29.72,-68.445,0.7819
SOL,15m,5,25,85,False,0.01,0.02,453,142,311,31.35,-75.0045,0.7819
SOL,15m,5,30,90,False,0.015,0.03,271,82,189,30.26,-66.2102,0.7818
DOGE,5m,5,20,75,False,0.01,0.02,670,210,460,31.34,-111.005,0.7818
DOGE,1h,3,10,85,False,0.015,0.03,195,59,136,30.26,-47.658,0.7818
AVAX,5m,2,15,90,True,0.01,0.02,568,178,390,31.34,-94.204,0.7816
SOL,15m,5,10,85,False,0.015,0.03,238,72,166,30.25,-58.2175,0.7816
DOGE,1h,3,25,85,False,0.02,0.04,138,41,97,29.71,-44.609,0.7816
SOL,15m,5,15,70,True,0.015,0.03,162,49,113,30.25,-39.6607,0.7815
AVAX,1h,7,20,70,False,0.015,0.03,162,49,113,30.25,-39.6592,0.7815
DOGE,5m,5,30,85,False,0.01,0.02,667,209,458,31.33,-110.681,0.7815
AVAX,5m,3,15,85,False,0.03,0.06,96,28,68,29.17,-46.146,0.7815
DOGE,15m,3,20,80,False,0.01,0.02,517,162,355,31.33,-85.7885,0.7815
SOL,15m,7,10,85,False,0.015,0.03,205,62,143,30.24,-50.2187,0.7814
XAU,15m,3,10,80,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
DOGE,1h,14,30,75,False,0.02,0.04,101,30,71,29.7,-32.701,0.7813
XAU,15m,7,25,85,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
XAU,15m,3,10,75,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
XAU,15m,7,10,75,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
XAU,15m,7,10,85,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
XAU,15m,7,20,70,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
XAU,15m,7,20,85,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
AVAX,5m,3,15,70,True,0.02,0.04,202,60,142,29.7,-65.39,0.7813
DOGE,15m,5,10,85,False,0.015,0.03,248,75,173,30.24,-60.7722,0.7813
XAU,15m,14,25,80,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
XAU,15m,5,10,80,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
DOGE,1h,2,15,80,False,0.015,0.03,205,62,143,30.24,-50.2172,0.7813
XAU,15m,7,10,80,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7813
DOGE,1h,2,15,70,False,0.015,0.03,205,62,143,30.24,-50.2157,0.7813
XAU,15m,7,20,90,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7812
XAU,15m,14,25,90,False,0.03,0.06,24,7,17,29.17,-11.5485,0.7812
SOL,15m,14,25,80,False,0.01,0.02,249,78,171,31.33,-41.3975,0.7811
SOL,1h,7,25,90,False,0.015,0.03,129,39,90,30.23,-31.65,0.781
SOL,5m,5,10,75,True,0.015,0.03,258,78,180,30.23,-63.3315,0.7809
AVAX,5m,14,20,80,False,0.01,0.02,380,119,261,31.32,-63.2675,0.7808
AVAX,5m,3,30,90,True,0.02,0.04,192,57,135,29.69,-62.317,0.7808
SOL,1h,14,20,85,False,0.015,0.03,43,13,30,30.23,-10.5595,0.7808
AVAX,5m,2,10,70,True,0.01,0.02,594,186,408,31.31,-98.966,0.7807
AVAX,5m,2,15,70,True,0.01,0.02,594,186,408,31.31,-98.965,0.7807
SOL,5m,3,10,80,True,0.02,0.04,192,57,135,29.69,-62.341,0.7807
SOL,1h,5,30,80,False,0.015,0.03,182,55,127,30.22,-44.7702,0.7805
SOL,5m,7,30,80,False,0.01,0.02,642,201,441,31.31,-107.0475,0.7805
DOGE,5m,14,30,75,False,0.01,0.02,543,170,373,31.31,-90.5375,0.7805
AVAX,1h,5,30,75,True,0.01,0.02,115,36,79,31.3,-19.1885,0.7804
DOGE,15m,7,15,75,True,0.01,0.02,131,41,90,31.3,-21.869,0.7803
SOL,15m,5,20,70,False,0.01,0.02,492,154,338,31.3,-82.139,0.7803
SOL,5m,7,30,85,False,0.01,0.02,623,195,428,31.3,-104.029,0.7802
AVAX,15m,2,30,70,False,0.01,0.02,524,164,360,31.3,-87.527,0.7802
SOL,15m,2,25,90,False,0.02,0.04,182,54,128,29.67,-59.27,0.7801
SOL,15m,2,30,90,False,0.02,0.04,182,54,128,29.67,-59.27,0.7801
SOL,5m,5,20,70,True,0.015,0.03,288,87,201,30.21,-71.0062,0.78
DOGE,15m,7,20,80,True,0.015,0.03,96,29,67,30.21,-23.6722,0.78
AVAX,5m,2,10,80,False,0.02,0.04,209,62,147,29.67,-68.139,0.7799
DOGE,15m,3,10,80,False,0.01,0.02,489,153,336,31.29,-81.815,0.7798
DOGE,1h,2,25,70,True,0.02,0.04,118,35,83,29.66,-38.499,0.7798
AVAX,15m,7,10,85,False,0.015,0.03,202,61,141,30.2,-49.8857,0.7797
SOL,15m,3,30,85,True,0.03,0.06,79,23,56,29.11,-38.359,0.7795
SOL,5m,3,20,80,True,0.015,0.03,308,93,215,30.19,-76.1367,0.7795
DOGE,15m,2,15,70,True,0.02,0.04,172,51,121,29.65,-56.215,0.7794
DOGE,15m,2,15,75,True,0.02,0.04,172,51,121,29.65,-56.215,0.7794
SOL,1h,3,30,75,False,0.03,0.06,79,23,56,29.11,-38.374,0.7794
DOGE,15m,7,10,70,True,0.015,0.03,106,32,74,30.19,-26.2285,0.7794
AVAX,1h,7,10,85,False,0.015,0.03,106,32,74,30.19,-26.2315,0.7793
AVAX,5m,3,30,75,True,0.02,0.04,199,59,140,29.65,-65.066,0.7793
SOL,1h,5,30,85,False,0.01,0.02,259,81,178,31.27,-43.443,0.7793
SOL,1h,5,30,80,False,0.01,0.02,275,86,189,31.27,-46.1385,0.7793
DOGE,15m,5,30,75,True,0.01,0.02,259,81,178,31.27,-43.451,0.7793
SOL,5m,7,10,90,True,0.015,0.03,106,32,74,30.19,-26.236,0.7792
XAU,15m,14,25,90,False,0.015,0.03,53,16,37,30.19,-13.1247,0.7791
SOL,5m,5,30,70,False,0.01,0.02,710,222,488,31.27,-119.249,0.7791
DOGE,15m,7,25,75,False,0.015,0.03,275,83,192,30.18,-68.1305,0.779
DOGE,15m,7,30,80,False,0.015,0.03,275,83,192,30.18,-68.1305,0.779
AVAX,5m,5,15,90,False,0.01,0.02,579,181,398,31.26,-97.358,0.7788
SOL,5m,7,20,70,False,0.03,0.06,110,32,78,29.09,-53.639,0.7786
AVAX,5m,2,10,75,True,0.02,0.04,216,64,152,29.63,-70.876,0.7786
DOGE,15m,7,30,75,True,0.02,0.04,108,32,76,29.63,-35.444,0.7786
DOGE,1h,14,30,70,False,0.02,0.04,108,32,76,29.63,-35.438,0.7786
AVAX,5m,2,30,70,True,0.02,0.04,216,64,152,29.63,-70.87,0.7786
AVAX,15m,7,30,85,True,0.03,0.06,55,16,39,29.09,-26.8165,0.7786
SOL,1h,3,20,85,True,0.03,0.06,55,16,39,29.09,-26.8195,0.7786
AVAX,1h,3,20,75,True,0.03,0.06,55,16,39,29.09,-26.8255,0.7785
AVAX,1h,3,20,80,True,0.03,0.06,55,16,39,29.09,-26.8255,0.7785
DOGE,5m,7,30,80,True,0.02,0.04,162,48,114,29.63,-53.168,0.7785
AVAX,1h,3,25,80,True,0.03,0.06,55,16,39,29.09,-26.8255,0.7785
AVAX,1h,2,30,70,False,0.01,0.02,336,105,231,31.25,-56.5945,0.7785
AVAX,1h,14,30,85,False,0.02,0.04,81,24,57,29.63,-26.577,0.7785
SOL,5m,7,15,90,True,0.01,0.02,144,45,99,31.25,-24.2505,0.7785
AVAX,15m,14,15,75,False,0.01,0.02,208,65,143,31.25,-35.0375,0.7785
AVAX,1h,3,25,75,True,0.03,0.06,55,16,39,29.09,-26.8255,0.7785
AVAX,1h,7,20,80,False,0.01,0.02,192,60,132,31.25,-32.348,0.7784
AVAX,15m,3,30,75,False,0.01,0.02,512,160,352,31.25,-86.25,0.7784
SOL,1h,5,20,85,True,0.01,0.02,80,25,55,31.25,-13.4865,0.7783
SOL,1h,7,20,85,False,0.015,0.03,126,38,88,30.16,-31.338,0.7782
SOL,1h,3,10,85,False,0.015,0.03,189,57,132,30.16,-47.0205,0.7782
DOGE,1h,5,20,90,True,0.015,0.03,63,19,44,30.16,-15.675,0.7782
XAU,1h,14,15,90,False,0.01,0.02,16,5,11,31.25,-2.6985,0.7782
DOGE,1h,14,10,75,False,0.015,0.03,63,19,44,30.16,-15.6885,0.7781
DOGE,5m,2,25,70,False,0.01,0.02,701,219,482,31.24,-118.289,0.7781
DOGE,5m,5,15,75,False,0.01,0.02,653,204,449,31.24,-110.2055,0.7781
DOGE,15m,7,20,80,False,0.01,0.02,413,129,284,31.23,-69.76,0.7779
DOGE,15m,3,30,70,True,0.03,0.06,86,25,61,29.07,-42.0995,0.7778
SOL,15m,2,30,85,False,0.02,0.04,179,53,126,29.61,-58.95,0.7778
SOL,15m,2,30,85,True,0.03,0.06,86,25,61,29.07,-42.0965,0.7778
SOL,15m,2,30,90,True,0.03,0.06,86,25,61,29.07,-42.0965,0.7778
DOGE,15m,5,10,90,False,0.03,0.06,86,25,61,29.07,-42.1025,0.7778
AVAX,15m,2,10,80,True,0.03,0.06,86,25,61,29.07,-42.0935,0.7778
DOGE,15m,14,25,70,False,0.01,0.02,333,104,229,31.23,-56.2665,0.7778
DOGE,5m,5,20,90,False,0.01,0.02,618,193,425,31.23,-104.4875,0.7777
SOL,1h,2,30,80,False,0.01,0.02,333,104,229,31.23,-56.2975,0.7777
SOL,5m,7,20,90,True,0.015,0.03,136,41,95,30.15,-33.9122,0.7777
DOGE,5m,3,15,85,False,0.01,0.02,666,208,458,31.23,-112.581,0.7777
DOGE,1h,2,20,85,False,0.015,0.03,209,63,146,30.14,-52.1405,0.7776
SOL,15m,3,25,80,True,0.015,0.03,209,63,146,30.14,-52.1435,0.7776
DOGE,5m,5,30,70,False,0.01,0.02,695,217,478,31.22,-117.651,0.7775
AVAX,5m,14,30,85,False,0.015,0.03,282,85,197,30.14,-70.3687,0.7775
DOGE,5m,2,30,75,False,0.01,0.02,711,222,489,31.22,-120.3525,0.7775
DOGE,1h,5,10,75,False,0.01,0.02,237,74,163,31.22,-40.1165,0.7775
SOL,5m,2,30,85,False,0.03,0.06,117,34,83,29.06,-57.3855,0.7774
SOL,5m,2,30,75,False,0.03,0.06,117,34,83,29.06,-57.3825,0.7774
AVAX,5m,7,10,80,True,0.015,0.03,146,44,102,30.14,-36.47,0.7774
SOL,1h,14,30,90,False,0.015,0.03,73,22,51,30.14,-18.2327,0.7773
DOGE,1h,14,15,75,False,0.015,0.03,73,22,51,30.14,-18.2507,0.7772
SOL,15m,2,10,85,True,0.015,0.03,229,69,160,30.13,-57.265,0.7772
AVAX,15m,2,10,70,True,0.015,0.03,229,69,160,30.13,-57.256,0.7772
SOL,1h,2,15,80,True,0.015,0.03,156,47,109,30.13,-39.0262,0.7771
AVAX,15m,3,30,80,False,0.01,0.02,503,157,346,31.21,-85.297,0.7771
DOGE,15m,2,10,85,True,0.02,0.04,169,50,119,29.59,-55.899,0.777
