symbol,timeframe,bb_period,bb_std,rsi_confirm,adx_filter,tp_type,sl_pct,trades,win_rate,total_pnl,profit_factor
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<25,2%,3.0%,71,0.6056338028169014,-0.05533999999999538,0.936365204392577
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<25,3%,1.5%,70,0.2714285714285714,-0.26919249999999334,0.6713186387182108
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<25,3%,2.0%,62,0.3225806451612903,-0.305799999999997,0.6542601302460233
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<25,3%,3.0%,58,0.39655172413793105,-0.42150999999999644,0.6122459305186978
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,mid_bb,1.5%,152,0.6052631578947368,0.0195922421552554,1.0203323393059935
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,mid_bb,2.0%,137,0.6423357664233577,-0.0335070800286978,0.9675290674296232
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,mid_bb,3.0%,121,0.6859504132231405,-0.1280496212113573,0.8915008420581793
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,1%,1.5%,162,0.6172839506172839,-0.10171499999998754,0.8978462496422253
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,1%,2.0%,147,0.6870748299319728,-0.0657849999999916,0.9320922022420963
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,1%,3.0%,144,0.7430555555555556,-0.19258999999999254,0.8324102073226509
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,2%,1.5%,128,0.4140625,-0.20063749999998995,0.8334194724137076
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,2%,2.0%,115,0.4956521739130435,-0.14190999999999343,0.8838155589396003
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,2%,3.0%,108,0.5833333333333334,-0.2045549999999947,0.853647281039723
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,3%,1.5%,111,0.3153153153153153,-0.20753999999999095,0.8299570263372492
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,3%,2.0%,96,0.40625,-0.07175499999999499,0.9402225980322775
AVAX,5m,14,2.5,RSI(14)<30/>70,ADX<35,3%,3.0%,88,0.4318181818181818,-0.4533399999999967,0.7080819333277547
AVAX,5m,14,2.5,RSI(14)<25/>75,None,mid_bb,1.5%,112,0.4642857142857143,-0.14379835566972743,0.8507464262081808
AVAX,5m,14,2.5,RSI(14)<25/>75,None,mid_bb,2.0%,97,0.5670103092783505,0.02254023122073948,1.0254881959661888
AVAX,5m,14,2.5,RSI(14)<25/>75,None,mid_bb,3.0%,81,0.6419753086419753,0.07856447144148726,1.0872410278681104
AVAX,5m,14,2.5,RSI(14)<25/>75,None,1%,1.5%,121,0.5867768595041323,-0.16826999999999134,0.7904287449014639
AVAX,5m,14,2.5,RSI(14)<25/>75,None,1%,2.0%,117,0.6837606837606838,-0.0639799999999923,0.9178806587003213
AVAX,5m,14,2.5,RSI(14)<25/>75,None,1%,3.0%,108,0.7407407407407407,-0.1544299999999945,0.8224044344266129
AVAX,5m,14,2.5,RSI(14)<25/>75,None,2%,1.5%,113,0.4247787610619469,-0.13474749999999136,0.8709052369376022
AVAX,5m,14,2.5,RSI(14)<25/>75,None,2%,2.0%,103,0.5145631067961165,-0.049109999999993874,0.9533556218300685
AVAX,5m,14,2.5,RSI(14)<25/>75,None,2%,3.0%,92,0.6086956521739131,-0.05751999999999633,0.948552824585886
AVAX,5m,14,2.5,RSI(14)<25/>75,None,3%,1.5%,101,0.2871287128712871,-0.31692499999999196,0.7258837368207153
AVAX,5m,14,2.5,RSI(14)<25/>75,None,3%,2.0%,91,0.38461538461538464,-0.1663849999999949,0.8588977085771509
AVAX,5m,14,2.5,RSI(14)<25/>75,None,3%,3.0%,76,0.5,-0.08052999999999606,0.9317600203372629
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,mid_bb,1.5%,37,0.5135135135135135,0.02217639462677895,1.076725637472206
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,mid_bb,2.0%,36,0.5833333333333334,0.08307656159249342,1.2630420213168279
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,mid_bb,3.0%,34,0.6764705882352942,0.14139447294292792,1.4139364226852118
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,1%,1.5%,38,0.631578947368421,-0.010269999999997316,0.9543169787820943
AVAX,5m,20,2.0,None,ADX<25,2%,3.0%,166,0.5843373493975904,-0.3059949999999909,0.857220180810736
AVAX,5m,20,2.0,None,ADX<25,3%,1.5%,189,0.3492063492063492,-0.0654224999999829,0.9668789180117564
AVAX,5m,20,2.0,None,ADX<25,3%,2.0%,150,0.36666666666666664,-0.4090249999999941,0.7955478133950513
AVAX,5m,20,2.0,None,ADX<25,3%,3.0%,117,0.4700854700854701,-0.3339449999999941,0.8265761321146686
AVAX,5m,20,2.0,None,ADX<35,mid_bb,1.5%,542,0.6605166051660517,-0.5382047698978647,0.8178670224811869
AVAX,5m,20,2.0,None,ADX<35,mid_bb,2.0%,429,0.7132867132867133,-0.3200921823900352,0.8764299376575412
AVAX,5m,20,2.0,None,ADX<35,mid_bb,3.0%,289,0.7612456747404844,-0.3101464261972216,0.8552830907216229
AVAX,5m,20,2.0,None,ADX<35,1%,1.5%,473,0.5792811839323467,-0.7463424999999635,0.7664689395249172
AVAX,5m,20,2.0,None,ADX<35,1%,2.0%,403,0.6451612903225806,-0.6872199999999797,0.7718082474706117
AVAX,5m,20,2.0,None,ADX<35,1%,3.0%,322,0.7453416149068323,-0.4012899999999838,0.842439210173983
AVAX,5m,20,2.0,None,ADX<35,2%,1.5%,315,0.4380952380952381,-0.22887749999997367,0.9194846723532556
AVAX,5m,20,2.0,None,ADX<35,2%,2.0%,253,0.48221343873517786,-0.4481499999999855,0.837563838154652
AVAX,5m,20,2.0,None,ADX<35,2%,3.0%,199,0.6683417085427136,0.4691100000000118,1.228831913834993
AVAX,5m,20,2.0,None,ADX<35,3%,1.5%,227,0.3436123348017621,-0.13544749999998068,0.9433950830753685
AVAX,5m,20,2.0,None,ADX<35,3%,2.0%,185,0.372972972972973,-0.44596499999999134,0.8174489144316763
AVAX,5m,20,2.0,None,ADX<35,3%,3.0%,137,0.5547445255474452,0.30491500000000804,1.1609428071499688
AVAX,5m,20,2.0,RSI(14)<30/>70,None,mid_bb,1.5%,322,0.5403726708074534,-0.103456309018894,0.9564697825225392
AVAX,5m,20,2.0,RSI(14)<30/>70,None,mid_bb,2.0%,242,0.6074380165289256,0.047495771888765706,1.0237425438720118
AVAX,5m,20,2.0,RSI(14)<30/>70,None,mid_bb,3.0%,174,0.6551724137931034,-0.05133586488541855,0.9724489535311446
AVAX,5m,20,2.0,RSI(14)<30/>70,None,1%,1.5%,367,0.55858310626703,-0.7689999999999724,0.704407556250021
AVAX,5m,20,2.0,RSI(14)<30/>70,None,1%,2.0%,320,0.65625,-0.4390999999999827,0.8104386116387571
AVAX,5m,20,2.0,RSI(14)<30/>70,None,1%,3.0%,274,0.7408759124087592,-0.39031999999998457,0.8229869367152973
AVAX,5m,20,2.0,RSI(14)<30/>70,None,2%,1.5%,281,0.46619217081850534,0.07221000000002328,1.0299773333001319
AVAX,5m,20,2.0,RSI(14)<30/>70,None,2%,2.0%,225,0.49333333333333335,-0.2982699999999873,0.8757518953594987
AVAX,5m,20,2.0,RSI(14)<30/>70,None,2%,3.0%,186,0.6451612903225806,0.22305000000000955,1.108821333957823
AVAX,5m,20,2.0,RSI(14)<30/>70,None,3%,1.5%,228,0.3815789473684211,0.2535525000000176,1.1119811592618805
AVAX,5m,20,2.0,RSI(14)<30/>70,None,3%,2.0%,182,0.43956043956043955,0.1673300000000092,1.0779039992550912
AVAX,5m,20,2.0,RSI(14)<30/>70,None,3%,3.0%,141,0.5531914893617021,0.3007350000000084,1.1537134576902777
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,mid_bb,1.5%,146,0.5958904109589042,-0.17463576147022172,0.8156883370015143
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,mid_bb,2.0%,139,0.6546762589928058,-0.15511805855186553,0.8465423531866547
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,mid_bb,3.0%,126,0.7063492063492064,-0.21903292853732673,0.8093948731123343
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,1%,1.5%,145,0.5724137931034483,-0.2536999999999886,0.7452056583024188
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,1%,2.0%,137,0.6423357664233577,-0.24515999999999255,0.7624165366463549
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,1%,3.0%,131,0.732824427480916,-0.22877499999999307,0.7895402589636917
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,2%,1.5%,114,0.42105263157894735,-0.1508599999999903,0.8576658175299641
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,2%,2.0%,104,0.5,-0.11021999999999489,0.8993461426066676
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,2%,3.0%,94,0.6170212765957447,-0.019659999999995577,0.9824165995885922
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,3%,1.5%,98,0.3163265306122449,-0.17885749999999087,0.8337635842730381
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,3%,2.0%,87,0.39080459770114945,-0.13219999999999585,0.8815486483822735
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<25,3%,3.0%,80,0.5125,-0.024769999999995553,0.9795497983463196
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,mid_bb,1.5%,247,0.5425101214574899,-0.31392271476154615,0.8270167144857934
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,mid_bb,2.0%,208,0.6009615384615384,-0.20149988581264106,0.8847182112074323
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,mid_bb,3.0%,166,0.6686746987951807,-0.20809247466307634,0.8781799064725772
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,1%,1.5%,268,0.5634328358208955,-0.5291024999999796,0.7184078489915433
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,1%,2.0%,248,0.6693548387096774,-0.24283999999998707,0.8593731903361126
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,1%,3.0%,226,0.7477876106194691,-0.2594999999999872,0.8534159175062138
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,2%,1.5%,198,0.4444444444444444,-0.09992999999998353,0.9434327538676733
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,2%,2.0%,169,0.5384615384615384,0.08099000000000915,1.049306578675017
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,2%,3.0%,147,0.6802721088435374,0.43420500000000783,1.2974465242931332
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,3%,1.5%,163,0.32515337423312884,-0.23270499999998714,0.8682707439401381
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,3%,2.0%,135,0.4074074074074074,-0.09297499999999426,0.9448127878816692
AVAX,5m,20,2.0,RSI(14)<30/>70,ADX<35,3%,3.0%,114,0.5701754385964912,0.35928000000000626,1.2360834124593054
AVAX,5m,20,2.0,RSI(14)<25/>75,None,mid_bb,1.5%,188,0.48936170212765956,0.05619353977037995,1.036451558139706
AVAX,5m,20,2.0,RSI(14)<25/>75,None,mid_bb,2.0%,157,0.5668789808917197,0.1865669816815713,1.1302933037792942
AVAX,5m,20,2.0,RSI(14)<25/>75,None,mid_bb,3.0%,123,0.6260162601626016,0.1280114707792494,1.0896112555506743
AVAX,5m,20,2.0,RSI(14)<25/>75,None,1%,1.5%,215,0.6,-0.22792499999998478,0.834964918505227
AVAX,5m,20,2.0,RSI(14)<25/>75,None,1%,2.0%,202,0.698019801980198,-0.024064999999988373,0.9812652295427918
AVAX,5m,20,2.0,RSI(14)<25/>75,None,1%,3.0%,182,0.7527472527472527,-0.1729399999999897,0.8762588589684495
AVAX,5m,20,2.0,RSI(14)<25/>75,None,2%,1.5%,192,0.4375,-0.1435599999999842,0.9172259507830064
AVAX,5m,20,2.0,RSI(14)<25/>75,None,2%,2.0%,170,0.5294117647058824,0.019760000000009104,1.0117293697244605
AVAX,5m,20,2.0,RSI(14)<25/>75,None,2%,3.0%,146,0.6232876712328768,0.015135000000008322,1.0088602296576261
AVAX,5m,20,2.0,RSI(14)<25/>75,None,3%,1.5%,165,0.32727272727272727,-0.21978749999998712,0.8766961900153643
AVAX,5m,20,2.0,RSI(14)<25/>75,None,3%,2.0%,142,0.4295774647887324,0.059625000000006534,1.034956937742944
AVAX,5m,20,2.0,RSI(14)<25/>75,None,3%,3.0%,120,0.49166666666666664,-0.18704999999999367,0.9012634373837086
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,1%,2.0%,38,0.7105263157894737,0.00975500000000273,1.042118215966507
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,1%,3.0%,37,0.8648648648648649,0.1308050000000025,1.842517149206161
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,2%,1.5%,36,0.4722222222222222,0.016812500000002815,1.0551017231066817
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,2%,2.0%,36,0.5833333333333334,0.08186000000000239,1.259173658382152
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,2%,3.0%,34,0.7352941176470589,0.19397500000000192,1.6940195710120116
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,3%,1.5%,34,0.2647058823529412,-0.1410474999999969,0.6486658156116756
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,3%,2.0%,32,0.34375,-0.12383499999999815,0.7199506999253752
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<25,3%,3.0%,29,0.4827586206896552,-0.060634999999998176,0.8698330918263336
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,mid_bb,1.5%,80,0.4875,0.02560582693674734,1.0388896596588777
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,mid_bb,2.0%,74,0.5540540540540541,0.07050405481223139,1.1014607417177273
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,mid_bb,3.0%,67,0.6268656716417911,0.10675788547206522,1.137509915403277
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,1%,1.5%,88,0.6136363636363636,-0.06331999999999326,0.8840377994286248
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,1%,2.0%,85,0.7058823529411765,0.009940000000005639,1.01888118529776
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,1%,3.0%,83,0.7710843373493976,-0.017964999999995217,0.9695557494979703
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,2%,1.5%,82,0.4146341463414634,-0.12692499999999302,0.8353473046512764
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,2%,2.0%,77,0.5064935064935064,-0.06156999999999519,0.923058658868817
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,2%,3.0%,70,0.6142857142857143,-0.024224999999996666,0.9711117073607051
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,3%,1.5%,75,0.30666666666666664,-0.169454999999994,0.7970744617153319
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,3%,2.0%,69,0.36231884057971014,-0.20309499999999703,0.7808122342377373
AVAX,5m,14,2.5,RSI(14)<25/>75,ADX<35,3%,3.0%,60,0.48333333333333334,-0.12359999999999709,0.8716224286834577
AVAX,5m,14,3.0,None,None,mid_bb,1.5%,133,0.5789473684210527,-0.029711394879649092,0.96696109144526
AVAX,5m,14,3.0,None,None,mid_bb,2.0%,114,0.631578947368421,-0.08209629275440408,0.907174992928242
AVAX,5m,14,3.0,None,None,mid_bb,3.0%,90,0.6444444444444445,-0.2826334876169922,0.7155946671594108
AVAX,5m,14,3.0,None,None,1%,1.5%,132,0.5984848484848485,-0.14498249999998974,0.829670313532576
AVAX,5m,14,3.0,None,None,1%,2.0%,125,0.68,-0.08252499999999308,0.9020335240627826
AVAX,5m,14,3.0,None,None,1%,3.0%,113,0.7256637168141593,-0.22978499999999405,0.7613404444259864
AVAX,5m,14,3.0,None,None,2%,1.5%,114,0.38596491228070173,-0.29081999999999036,0.741295568167673
AVAX,5m,14,3.0,None,None,2%,2.0%,104,0.5,-0.11017999999999487,0.8993826709526636
AVAX,5m,14,3.0,None,None,2%,3.0%,91,0.5714285714285714,-0.22642499999999677,0.8130673304355391
AVAX,5m,14,3.0,None,None,3%,1.5%,104,0.3076923076923077,-0.2301499999999908,0.8009530728382958
AVAX,5m,14,3.0,None,None,3%,2.0%,90,0.4111111111111111,-0.04526499999999559,0.9594432348645758
AVAX,5m,14,3.0,None,None,3%,3.0%,77,0.5194805194805194,0.008485000000003667,1.0073839432954959
AVAX,5m,14,3.0,None,ADX<25,mid_bb,1.5%,86,0.6162790697674418,-0.11811151110032059,0.7771491434468301
AVAX,5m,14,3.0,None,ADX<25,mid_bb,2.0%,81,0.654320987654321,-0.090007909303352,0.8473614345011664
AVAX,5m,14,3.0,None,ADX<25,mid_bb,3.0%,75,0.72,-0.12330402301502302,0.8109457417952312
AVAX,5m,14,3.0,None,ADX<25,1%,1.5%,77,0.5584415584415584,-0.16161999999999324,0.7040224885771681
AVAX,5m,14,3.0,None,ADX<25,1%,2.0%,75,0.6266666666666667,-0.1694849999999962,0.712581400081406
AVAX,5m,14,3.0,None,ADX<25,1%,3.0%,73,0.726027397260274,-0.14736499999999647,0.7627736638763739
AVAX,5m,14,3.0,None,ADX<25,2%,1.5%,69,0.3333333333333333,-0.30310499999999285,0.5897194680383134
AVAX,5m,14,3.0,None,ADX<25,2%,2.0%,64,0.4375,-0.22775999999999652,0.6995805524045733
AVAX,5m,14,3.0,None,ADX<25,2%,3.0%,61,0.5737704918032787,-0.1446299999999967,0.8209049482391442
AVAX,5m,14,3.0,None,ADX<25,3%,1.5%,62,0.27419354838709675,-0.23071249999999335,0.6807796745014683
AVAX,5m,14,3.0,None,ADX<25,3%,2.0%,56,0.39285714285714285,-0.07929999999999712,0.8892519970951381
AVAX,5m,14,3.0,None,ADX<25,3%,3.0%,50,0.52,0.007000000000002924,1.0093900492306906
AVAX,5m,14,3.0,None,ADX<35,mid_bb,1.5%,115,0.5826086956521739,-0.10384772114833979,0.8652841662958618
AVAX,5m,14,3.0,None,ADX<35,mid_bb,2.0%,108,0.6203703703703703,-0.1229404104015247,0.857613923072484
AVAX,5m,14,3.0,None,ADX<35,mid_bb,3.0%,92,0.6847826086956522,-0.17108733330030604,0.8100496468834553
AVAX,5m,14,3.0,None,ADX<35,1%,1.5%,112,0.5982142857142857,-0.12376249999999069,0.828758712533954
AVAX,5m,14,3.0,None,ADX<35,1%,2.0%,108,0.6574074074074074,-0.14447499999999383,0.8145926106541149
AVAX,5m,14,3.0,None,ADX<35,1%,3.0%,99,0.7171717171717171,-0.23491499999999463,0.7298834053904948
AVAX,5m,14,3.0,None,ADX<35,2%,1.5%,98,0.3979591836734694,-0.20882249999999147,0.7796144195581757
AVAX,5m,14,3.0,None,ADX<35,2%,2.0%,91,0.4945054945054945,-0.11636999999999541,0.879874889031117
AVAX,5m,14,3.0,None,ADX<35,2%,3.0%,81,0.5802469135802469,-0.1658099999999969,0.8429889019355357
AVAX,5m,14,3.0,None,ADX<35,3%,1.5%,89,0.3258426966292135,-0.12426499999999195,0.8710408883354165
AVAX,5m,14,3.0,None,ADX<35,3%,2.0%,80,0.4,-0.08468999999999623,0.9162198524029082
AVAX,5m,14,3.0,None,ADX<35,3%,3.0%,68,0.5294117647058824,0.04801000000000359,1.0483036864133972
AVAX,5m,14,3.0,RSI(14)<30/>70,None,mid_bb,1.5%,86,0.47674418604651164,-0.00028948003466246035,0.999599392425763
AVAX,5m,14,3.0,RSI(14)<30/>70,None,mid_bb,2.0%,74,0.5405405405405406,-0.06858663544171567,0.9041952291636879
AVAX,5m,14,3.0,RSI(14)<30/>70,None,mid_bb,3.0%,62,0.5967741935483871,-0.1094398838282685,0.8590246310042204
AVAX,5m,14,3.0,RSI(14)<30/>70,None,1%,1.5%,91,0.6043956043956044,-0.08649499999999313,0.850388320965884
AVAX,5m,14,3.0,RSI(14)<30/>70,None,1%,2.0%,87,0.6781609195402298,-0.06219499999999468,0.8945132293080142
AVAX,5m,14,3.0,RSI(14)<30/>70,None,1%,3.0%,83,0.7710843373493976,-0.017884999999995398,0.9696866975703676
AVAX,5m,14,3.0,RSI(14)<30/>70,None,2%,1.5%,85,0.4470588235294118,-0.0350974999999934,0.9534970767982333
AVAX,5m,14,3.0,RSI(14)<30/>70,None,2%,2.0%,79,0.5189873417721519,-0.023669999999995705,0.9704176769065467
AVAX,5m,14,3.0,RSI(14)<30/>70,None,2%,3.0%,73,0.6438356164383562,0.08273000000000363,1.1024672397136464
AVAX,5m,14,3.0,RSI(14)<30/>70,None,3%,1.5%,77,0.3116883116883117,-0.15655249999999393,0.8160548477967826
AVAX,5m,14,3.0,RSI(14)<30/>70,None,3%,2.0%,69,0.4057971014492754,-0.05298999999999701,0.938619962701698
AVAX,5m,14,3.0,RSI(14)<30/>70,None,3%,3.0%,61,0.5409836065573771,0.08553500000000296,1.0983760221744316
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,mid_bb,1.5%,44,0.5454545454545454,-0.01619730976485949,0.9495748649195723
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,mid_bb,2.0%,42,0.5952380952380952,0.036582864524867725,1.1021839181164432
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,mid_bb,3.0%,40,0.7,0.05858201568856217,1.1571996342203676
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,1%,1.5%,44,0.5909090909090909,-0.056669999999995765,0.8039846425236202
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,1%,2.0%,43,0.627906976744186,-0.09559499999999733,0.7163184758739465
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,1%,3.0%,43,0.7674418604651163,-0.015564999999996967,0.9498873148744462
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,2%,1.5%,42,0.4523809523809524,-0.009552499999995814,0.9741406731140266
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,2%,2.0%,40,0.525,-0.00239999999999764,0.9940022491565723
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,2%,3.0%,39,0.6410256410256411,0.03867000000000238,1.088929261337509
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,3%,1.5%,40,0.325,-0.0574374999999957,0.8675464236093187
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,3%,2.0%,38,0.42105263157894735,-0.0002499999999981857,0.9994604161270867
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<25,3%,3.0%,36,0.5555555555555556,0.08187000000000218,1.1647416291049626
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,mid_bb,1.5%,68,0.4852941176470588,-0.035704629873091774,0.9364773899095905
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,mid_bb,2.0%,64,0.53125,-0.030120746633517992,0.9523224853844526
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,mid_bb,3.0%,55,0.6545454545454545,0.08413504317410787,1.142586059458039
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,1%,1.5%,72,0.625,-0.031352499999994336,0.9276971594283242
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,1%,2.0%,70,0.6714285714285714,-0.06417499999999568,0.8675028388562079
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,1%,3.0%,68,0.7941176470588235,0.047980000000004144,1.1103546621279823
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,2%,1.5%,67,0.44776119402985076,-0.026022499999994314,0.9562045331190426
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,2%,2.0%,63,0.5238095238095238,-0.006749999999996377,0.989315224617728
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,2%,3.0%,58,0.6724137931034483,0.14856500000000353,1.2517773465635202
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,3%,1.5%,62,0.3387096774193548,-0.05071249999999505,0.9229770317014991
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,3%,2.0%,56,0.42857142857142855,0.02070000000000198,1.0307185468791769
AVAX,5m,14,3.0,RSI(14)<30/>70,ADX<35,3%,3.0%,51,0.5882352941176471,0.21601500000000284,1.3312173693047264
AVAX,5m,14,3.0,RSI(14)<25/>75,None,mid_bb,1.5%,63,0.4126984126984127,0.06457961629700533,1.1086947319383234
AVAX,5m,14,3.0,RSI(14)<25/>75,None,mid_bb,2.0%,55,0.4909090909090909,0.011188470603659031,1.0189783061431945
AVAX,5m,14,3.0,RSI(14)<25/>75,None,mid_bb,3.0%,47,0.5319148936170213,-0.06845560562714835,0.8997927136060716
AVAX,5m,14,3.0,RSI(14)<25/>75,None,1%,1.5%,67,0.6417910447761194,-0.001089999999995036,0.9971719530388661
AVAX,5m,14,3.0,RSI(14)<25/>75,None,1%,2.0%,66,0.7272727272727273,0.05004000000000446,1.1320246952667528
AVAX,5m,14,3.0,RSI(14)<25/>75,None,1%,3.0%,62,0.7903225806451613,0.03435000000000342,1.0850932061683367
AVAX,5m,14,3.0,RSI(14)<25/>75,None,2%,1.5%,66,0.45454545454545453,-0.009999999999994978,0.9827019546791296
AVAX,5m,14,3.0,RSI(14)<25/>75,None,2%,2.0%,63,0.5396825396825397,0.03327000000000385,1.0544847125100372
AVAX,5m,14,3.0,RSI(14)<25/>75,None,2%,3.0%,58,0.6896551724137931,0.1986500000000029,1.3554112321757696
AVAX,5m,14,3.0,RSI(14)<25/>75,None,3%,1.5%,60,0.3333333333333333,-0.06358499999999558,0.9010080566691381
AVAX,5m,14,3.0,RSI(14)<25/>75,None,3%,2.0%,56,0.4107142857142857,-0.02926499999999723,0.9578842085570001
AVAX,5m,14,3.0,RSI(14)<25/>75,None,3%,3.0%,48,0.5416666666666666,0.06927000000000233,1.1013949675776193
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,mid_bb,1.5%,25,0.44,0.000289592422774574,1.0012880792739889
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,mid_bb,2.0%,25,0.52,0.06545337274679136,1.2590366184375161
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,mid_bb,3.0%,24,0.5833333333333334,0.02161824614747454,1.0696150130336655
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,1%,1.5%,26,0.6153846153846154,-0.017569999999997914,0.8905977584059901
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,1%,2.0%,26,0.6923076923076923,-0.007539999999997934,0.9552416003799239
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,1%,3.0%,25,0.84,0.0635350000000017,1.5115127606473042
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,2%,1.5%,26,0.46153846153846156,0.0024200000000023474,1.0107632093933567
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,2%,2.0%,26,0.5769230769230769,0.052480000000001935,1.2265682338211892
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,2%,3.0%,25,0.72,0.12356500000000142,1.5684416331224915
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,3%,1.5%,25,0.32,-0.041522499999997575,0.8479098942356199
AVAX,5m,14,3.0,RSI(14)<25/>75,ADX<25,3%,2.0%,25,0.44,0.02355500000000149,1.0799016282225293
